Time,Open,High,Low,Close,Volume,VWAP
2020-07-09 11:42:00,3.83,3.83,3.83,3.83,3.0,3.5884620000000003
2020-07-09 11:43:00,3.87,3.88,3.84,3.85,6.0,3.58851
2020-07-09 11:44:00,3.8,3.8,3.78,3.79,71.0,3.588941
2020-07-09 11:45:00,3.83,3.85,3.82,3.82,12.0,3.589029
2020-07-09 11:46:00,3.8,3.83,3.8,3.83,4.0,3.589056
2020-07-09 11:47:00,3.84,3.88,3.84,3.88,8.0,3.589119
2020-07-09 11:48:00,3.96,3.96,3.96,3.96,8.0,3.58921
2020-07-09 11:49:00,3.96,3.96,3.95,3.95,22.0,3.589453
2020-07-09 11:50:00,3.9,3.9,3.9,3.9,50.0,3.589925
2020-07-09 11:51:00,3.92,3.92,3.9,3.9,3.0,3.589953
2020-07-09 11:52:00,3.89,3.89,3.89,3.89,1.0,3.5899620000000003
2020-07-09 11:53:00,3.91,3.91,3.91,3.91,1.0,3.589972
2020-07-09 11:55:00,3.95,4.0,3.95,3.98,116.0,3.5914
2020-07-09 11:56:00,3.99,4.09,3.99,4.09,118.0,3.592945
2020-07-09 11:57:00,4.08,4.08,4.05,4.07,27.0,3.593336
2020-07-09 11:58:00,4.06,4.07,4.06,4.07,7.0,3.593435
2020-07-09 11:59:00,4.05,4.07,4.03,4.07,9.0,3.5935620000000004
2020-07-09 12:00:00,4.06,4.17,4.05,4.16,218.0,3.5968699999999996
2020-07-09 12:01:00,4.16,4.16,4.15,4.15,2.0,3.5969029999999997
2020-07-09 12:02:00,4.14,4.14,4.02,4.02,158.0,3.5990480000000002
